,tf-cod,pytorch-qrcp,pytorch-qr,pytorch-svd,pytorch-svddc,sklearn-svddc,mxnet-svddc
0,0.016526046972066277,-0.43788285459459564,0.016429473887985213,0.0038087144072074253,0.0038087141403659874,0.01652604698569704,0.01652601227925654
1,0.03832547459942659,-0.3853337491865332,0.03833736523162479,0.013351220898356164,0.013351211338510915,0.038325474601510034,0.038325455044330936
2,0.017414112493846834,-0.1755028691574727,0.017401168344784668,0.0031248115183409864,0.0031248082443872116,0.017414112428528417,0.017415296470350228
3,0.02425593990563768,-0.695714314349809,0.024219890879119244,0.004764677083050284,0.004764673134373787,0.02425593990214292,0.024255794502840877
4,0.024829765961096095,-2.1967832940540273,0.024840122665200415,0.01559225198492864,0.015592253458768135,0.024829765956451033,0.024832453110158803
5,0.012685018538623027,-1.3554629126249123,0.012697301582907272,-0.0007341446684174802,-0.000734144727187358,0.012685018514413948,0.012684882007428233
6,0.034893858858154214,-0.7700226411442372,0.03486701666167924,-0.014296052582573493,-0.01429605620599883,0.03489385886107044,0.03489356152306955
7,0.005444400487048973,-1.1596620940768734,0.00540539485092828,-0.0005055835145331145,-0.0005055825052970864,0.005444400486588341,0.005444943301788019
8,-0.22511934781850984,-13.126996802421369,-573.8523341993478,-0.017426413178372346,-0.017426433028894905,-132974175268.57903,-0.2251193457874705
9,0.05208244313556709,-4.5760628843717965,0.05205588141901696,0.02252898942757331,0.022528965583504812,0.052082443239502174,0.0520834496960515
